출판사,학년도,학교급명,시도코드,시도명,시도교육청,지역,총판,시도교육청수식,교육첨오코드,교육청명,교육지원청,교육청명가공,교육지원청수식,학교코드,정보공시학교코드,학교명,학교명 수식,학교급,교육과정,교지명,도서코드,교과군,과목명,정가,부수,금액
씨마스,2026,고등학교,9,강원특별자치도,강원특별자치도교육청,강원특별자치도 철원군,춘천도서,강원특별자치도교육청,911,철원,강원특별자치도철원교육지원청,철원,강원특별자치도철원교육지원청,5,S100000507,철원여고,철원여자고등학교,고등일반,2022,교과서,49038,체육,스포츠 과학,16000,60,960000
씨마스,2026,고등학교,9,강원특별자치도,강원특별자치도교육청,강원특별자치도 철원군,춘천도서,강원특별자치도교육청,911,철원,강원특별자치도철원교육지원청,철원,강원특별자치도철원교육지원청,5,S100000507,철원여고,철원여자고등학교,고등일반,2022,교과서,49047,체육,스포츠 문화,16000,60,960000
씨마스,2026,고등학교,9,강원특별자치도,강원특별자치도교육청,강원특별자치도 철원군,춘천도서,강원특별자치도교육청,911,철원,강원특별자치도철원교육지원청,철원,강원특별자치도철원교육지원청,5,S100000507,철원여고,철원여자고등학교,고등일반,2015,교과서,76201,교양,심리학,9700,42,407400
씨마스,2026,중학교,9,강원특별자치도,강원특별자치도교육청,강원특별자치도 철원군,춘천도서,강원특별자치도교육청,911,철원,강원특별자치도철원교육지원청,철원,강원특별자치도철원교육지원청,5,S100001737,철원중,신철원중학교,중학교,2022,교과서,27324,진로·보건,보건,15000,68,1020000
씨마스,2026,중학교,9,강원특별자치도,강원특별자치도교육청,강원특별자치도 철원군,춘천도서,강원특별자치도교육청,911,철원,강원특별자치도철원교육지원청,철원,강원특별자치도철원교육지원청,5,S100001737,철원중,신철원중학교,중학교,2022,지도서,27324,진로·보건,보건,120000,1,120000
씨마스,2026,고등학교,5,광주광역시,광주광역시교육청,광주광역시 광산구,광주)천재도서,광주광역시교육청,502,광주서부,광주광역시서부교육지원청,서부,광주광역시서부교육지원청,38,S050001155,첨단고,첨단고등학교,고등일반,2022,교과서,47373,사회(역사/도덕),윤리와 사상,16500,146,2409000
씨마스,2026,고등학교,5,광주광역시,광주광역시교육청,광주광역시 광산구,광주)천재도서,광주광역시교육청,502,광주서부,광주광역시서부교육지원청,서부,광주광역시서부교육지원청,38,S050001155,첨단고,첨단고등학교,고등일반,2022,교과서,48106,체육,체육 1,15000,363,5445000
씨마스,2026,고등학교,5,광주광역시,광주광역시교육청,광주광역시 광산구,광주)천재도서,광주광역시교육청,502,광주서부,광주광역시서부교육지원청,서부,광주광역시서부교육지원청,38,S050001155,첨단고,첨단고등학교,고등일반,2022,교과서,48126,체육,체육 2,15000,365,5475000
씨마스,2026,고등학교,5,광주광역시,광주광역시교육청,광주광역시 광산구,광주)천재도서,광주광역시교육청,502,광주서부,광주광역시서부교육지원청,서부,광주광역시서부교육지원청,38,S050001155,첨단고,첨단고등학교,고등일반,2022,교과서,48233,예술(미술),미술 창작,15000,203,3045000
씨마스,2026,고등학교,5,광주광역시,광주광역시교육청,광주광역시 광산구,광주)천재도서,광주광역시교육청,502,광주서부,광주광역시서부교육지원청,서부,광주광역시서부교육지원청,38,S050001155,첨단고,첨단고등학교,고등일반,2022,지도서,48233,예술(미술),미술 창작,90000,2,180000
씨마스,2026,중학교,5,광주광역시,광주광역시교육청,광주광역시 광산구,광주)천재도서,광주광역시교육청,502,광주서부,광주광역시서부교육지원청,서부,광주광역시서부교육지원청,47,S050001120,첨단중,첨단중학교,중학교,2022,교과서,27324,진로·보건,보건,15000,109,1635000
씨마스,2026,중학교,13,전라남도,전라남도교육청,전라남도 무안군,대동서적,전라남도교육청,1316,무안,전라남도무안교육지원청,무안,전라남도무안교육지원청,5,S140000930,청계중,무안청계중학교,중학교,2022,교과서,27156,정보,정보,15500,19,294500
씨마스,2026,고등학교,3,대구광역시,대구광역시교육청,대구광역시 동구,대본서적,대구광역시교육청,301,대구동부,대구광역시동부교육지원청,동부,대구광역시동부교육지원청,32,S030000350,청구고,청구고등학교,고등일반,2022,교과서,46268,사회(역사/도덕),한국사 1,9950,250,2487500
씨마스,2026,고등학교,3,대구광역시,대구광역시교육청,대구광역시 동구,대본서적,대구광역시교육청,301,대구동부,대구광역시동부교육지원청,동부,대구광역시동부교육지원청,32,S030000350,청구고,청구고등학교,고등일반,2022,교과서,46278,사회(역사/도덕),한국사 2,9950,250,2487500
씨마스,2026,고등학교,3,대구광역시,대구광역시교육청,대구광역시 동구,대본서적,대구광역시교육청,301,대구동부,대구광역시동부교육지원청,동부,대구광역시동부교육지원청,32,S030000350,청구고,청구고등학교,고등일반,2022,교과서,48106,체육,체육 1,15000,250,3750000
씨마스,2026,고등학교,3,대구광역시,대구광역시교육청,대구광역시 동구,대본서적,대구광역시교육청,301,대구동부,대구광역시동부교육지원청,동부,대구광역시동부교육지원청,32,S030000350,청구고,청구고등학교,고등일반,2022,교과서,48126,체육,체육 2,15000,250,3750000
씨마스,2026,고등학교,3,대구광역시,대구광역시교육청,대구광역시 동구,대본서적,대구광역시교육청,301,대구동부,대구광역시동부교육지원청,동부,대구광역시동부교육지원청,32,S030000350,청구고,청구고등학교,고등일반,2022,교과서,48358,정보,정보,15500,187,2898500
씨마스,2026,고등학교,3,대구광역시,대구광역시교육청,대구광역시 동구,대본서적,대구광역시교육청,301,대구동부,대구광역시동부교육지원청,동부,대구광역시동부교육지원청,32,S030000350,청구고,청구고등학교,고등일반,2022,교과서,48367,정보,인공지능 기초,18000,83,1494000
씨마스,2026,고등학교,1,서울특별시,서울특별시교육청,서울특별시 강남구,푸른언덕,서울특별시교육청,106,서울강남서초,서울특별시강남서초교육지원청,강남서초,서울특별시강남서초교육지원청,31,S010000542,청담고,청담고등학교,고등일반,2015,교과서,13112,과학,생활과 과학,9800,98,960400
씨마스,2026,고등학교,1,서울특별시,서울특별시교육청,서울특별시 강남구,푸른언덕,서울특별시교육청,106,서울강남서초,서울특별시강남서초교육지원청,강남서초,서울특별시강남서초교육지원청,31,S010000542,청담고,청담고등학교,고등일반,2015,지도서,13112,과학,생활과 과학,120000,2,240000
씨마스,2026,고등학교,8,경기도,경기도교육청,경기도 평택시,에듀뱅크,경기도교육청,810,평택,경기도평택교육지원청,평택,경기도평택교육지원청,10,S090000813,청담고,청담고등학교,고등전문,2015,교과서,15329,전문공통,성공적인 직업생활,9800,140,1372000
씨마스,2026,고등학교,8,경기도,경기도교육청,경기도 평택시,에듀뱅크,경기도교육청,810,평택,경기도평택교육지원청,평택,경기도평택교육지원청,10,S090000813,청담고,청담고등학교,고등전문,2015,교과서,15585,경영·금융,기업 자원 통합 관리,9900,20,198000
씨마스,2026,고등학교,8,경기도,경기도교육청,경기도 평택시,에듀뱅크,경기도교육청,810,평택,경기도평택교육지원청,평택,경기도평택교육지원청,10,S090000813,청담고,청담고등학교,고등전문,2022,교과서,48651,경영·금융,상업 경제,17000,30,510000
씨마스,2026,고등학교,8,경기도,경기도교육청,경기도 평택시,에듀뱅크,경기도교육청,810,평택,경기도평택교육지원청,평택,경기도평택교육지원청,10,S090000813,청담고,청담고등학교,고등전문,2022,교과서,48661,경영·금융,사무 관리,17000,100,1700000
씨마스,2026,중학교,8,경기도,경기도교육청,경기도 평택시,에듀뱅크,경기도교육청,810,평택,경기도평택교육지원청,평택,경기도평택교육지원청,16,S090003998,청담중,청담중학교,중학교,2015,교과서,11611,기술·가정,기술·가정 ①,8300,3,24900
씨마스,2026,고등학교,8,경기도,경기도교육청,경기도 용인시 기흥구,문정서적,경기도교육청,820,용인,경기도용인교육지원청,용인,경기도용인교육지원청,21,S090005664,청덕고,청덕고등학교,고등일반,2015,교과서,13112,과학,생활과 과학,9800,172,1685600
씨마스,2026,고등학교,8,경기도,경기도교육청,경기도 용인시 기흥구,문정서적,경기도교육청,820,용인,경기도용인교육지원청,용인,경기도용인교육지원청,21,S090005664,청덕고,청덕고등학교,고등일반,2015,지도서,13112,과학,생활과 과학,120000,1,120000
씨마스,2026,고등학교,14,경상북도,경상북도교육청,경상북도 청도군,경일서적,경상북도교육청,1416,청도,경상북도청도교육지원청,청도,경상북도청도교육지원청,5,S150000964,청도고,청도고등학교,고등일반,2015,교과서,13082,사회(역사/도덕),사회문제 탐구,8500,94,799000
씨마스,2026,고등학교,14,경상북도,경상북도교육청,경상북도 청도군,경일서적,경상북도교육청,1416,청도,경상북도청도교육지원청,청도,경상북도청도교육지원청,5,S150000964,청도고,청도고등학교,고등일반,2015,교과서,17445,수학,인공지능 수학,9600,42,403200
씨마스,2026,고등학교,14,경상북도,경상북도교육청,경상북도 청도군,경일서적,경상북도교육청,1416,청도,경상북도청도교육지원청,청도,경상북도청도교육지원청,5,S150000964,청도고,청도고등학교,고등일반,2015,교과서,76201,교양,심리학,9700,69,669300
씨마스,2026,고등학교,4,인천광역시,인천광역시교육청,인천광역시 서구,나일도서,인천광역시교육청,405,인천서부,인천광역시서부교육지원청,서부,인천광역시서부교육지원청,26,S040002023,청라고,인천청라고등학교,고등일반,2015,교과서,13072,사회(역사/도덕),여행지리,9000,90,810000
씨마스,2026,고등학교,4,인천광역시,인천광역시교육청,인천광역시 서구,나일도서,인천광역시교육청,405,인천서부,인천광역시서부교육지원청,서부,인천광역시서부교육지원청,26,S040002023,청라고,인천청라고등학교,고등일반,2015,교과서,13112,과학,생활과 과학,9800,106,1038800
